40,50,60,70,80,90,100,110,120,130,140
750,3269,10710,20211,25868,27837,28359,28506,28538,28555,28558
573,2702,9334,18855,25152,27449,28032,28249,28299,28315,28317
2876,9825,19844,26093,28354,28927,29078,29107,29120,29121,29121
1154,4925,13838,22419,26751,28148,28540,28677,28707,28712,28713
879,3862,12056,21437,26440,27954,28374,28484,28522,28535,28539
637,2975,9914,19353,25535,27762,28396,28555,28598,28609,28610
420,1865,6922,15870,23523,26765,27752,28037,28112,28135,28141
247,972,3978,11653,20441,25049,26771,27306,27532,27600,27609
246,1112,4669,12821,21151,25420,26907,27413,27588,27636,27652
1124,4765,13637,22499,26804,28202,28572,28679,28720,28731,28738
