40,50,60,70,80,90,100,110,120,130,140
224,670,1852,4048,7414,11779,15316,17747,19087,19744,20078
603,2054,5203,9392,13771,16965,18861,19778,20189,20381,20494
278,946,2529,5341,9659,13838,16978,18701,19577,19957,20136
1013,3275,7514,12240,16302,18882,20148,20729,20997,21105,21156
175,598,1613,3469,6859,11185,15146,17738,19005,19618,19875
119,374,900,1897,4133,7646,12077,15673,17848,18944,19403
320,1123,3057,6144,10397,14476,17330,18801,19553,19906,20069
279,914,2403,4977,9005,13178,16398,18228,19157,19593,19783
301,899,2469,5212,9249,13526,16711,18531,19450,19872,20040
395,1359,3536,6976,11354,15361,17988,19349,19963,20191,20279
