40,50,60,70,80,90,100,110,120,130,140
179,639,1688,3274,5473,8164,11106,13596,15294,16359,16916
77,242,577,1154,2235,4203,6789,9746,12274,14108,15302
133,473,1170,2428,4466,7277,10212,12756,14581,15800,16462
898,2598,5951,9458,12862,15448,16979,17800,18267,18507,18644
150,569,1575,3064,5292,8065,10887,13317,14972,15979,16528
878,2777,6067,9516,12887,15427,17092,17970,18450,18682,18794
372,1206,2861,5014,7901,10933,13484,15306,16365,16987,17362
574,1922,4477,7614,10915,13729,15646,16757,17332,17676,17845
404,1593,3881,6778,10172,13186,15287,16618,17414,17868,18073
955,3175,7203,10956,14263,16546,17814,18547,18921,19108,19203
