40,50,60,70,80,90,100,110,120,130,140
196,645,1943,4163,7875,12051,15527,17797,18990,19567,19806
479,1531,3960,7802,12323,16095,18328,19445,19956,20158,20250
213,713,2039,4393,8218,12347,15680,17672,18776,19267,19487
315,1105,2951,6090,10471,14624,17333,18813,19541,19869,20051
169,492,1283,2813,5697,9717,13615,16459,18113,18902,19260
1305,3877,8545,13490,17369,19684,20741,21205,21388,21462,21500
434,1484,4003,7732,12153,15789,18177,19333,19855,20072,20175
461,1619,4142,7768,12003,15675,17974,19198,19792,20056,20176
175,541,1493,3330,6459,10504,14234,16781,18173,18841,19159
318,1087,2915,5723,9628,13602,16609,18344,19207,19626,19846
