peaks,locaitons
2116,61.6476336181055
952,111.482521234502
695,167.15272450249
1430,58.1507507331665
811,165.834933661614
2360,58.9517608521303
1763,57.8148432639236
1562,61.0662553059543
3406,55.6702032679881
958,123.411542898641
