40,50,60,70,80,90,100,110,120,130,140
269,1006,2119,2477,2567,2584,2585,2587,2587,2589,2588
492,1764,3131,3204,3218,3222,3222,3222,3222,3222,3220
329,1316,2468,2508,2518,2523,2522,2522,2522,2524,2524
632,2004,3644,3713,3752,3759,3765,3768,3766,3768,3768
344,1288,2398,2444,2462,2472,2473,2476,2474,2475,2480
606,2033,3572,3646,3668,3673,3674,3674,3676,3675,3675
466,1479,2621,2680,2694,2699,2700,2700,2703,2699,2698
394,1427,2666,2726,2747,2759,2759,2757,2758,2757,2758
351,1131,2093,2134,2152,2159,2162,2163,2164,2164,2167
88,393,735,757,764,765,765,766,766,765,765
