40,50,60,70,80,90,100,110,120,130,140
229,747,1716,2578,3509,4451,5368,6135,6849,7438,7873
371,1183,2667,3872,4954,5945,6827,7517,8139,8603,9008
90,313,752,1164,1621,2167,2720,3330,3991,4576,5181
323,1242,2856,4240,5522,6585,7509,8258,8834,9272,9544
209,701,1658,2579,3539,4431,5269,5994,6604,7116,7526
521,1742,3818,5534,7006,8192,9068,9765,10243,10562,10821
96,362,863,1358,1949,2562,3180,3792,4353,4906,5317
834,2760,5720,7920,9499,10663,11480,12060,12424,12688,12830
679,2358,4991,6979,8525,9600,10403,10939,11285,11518,11667
236,843,2005,3129,4240,5315,6307,7118,7698,8160,8574
