40,50,60,70,80,90,100,110,120,130,140
185,597,1385,1680,1760,1770,1773,1777,1776,1775,1777
989,3113,5242,5403,5468,5494,5503,5503,5503,5502,5504
629,2174,3768,3863,3921,3936,3944,3945,3947,3946,3946
878,3029,5234,5366,5405,5427,5435,5443,5443,5444,5443
729,2560,4418,4559,4609,4623,4625,4625,4627,4627,4628
348,1228,2209,2279,2293,2307,2310,2313,2315,2317,2315
308,1061,1997,2062,2091,2111,2114,2114,2113,2114,2115
208,685,1244,1280,1290,1294,1292,1292,1291,1292,1294
725,2473,4368,4482,4536,4544,4546,4549,4549,4552,4550
584,2060,3760,3883,3924,3934,3935,3933,3932,3933,3932
