40,50,60,70,80,90,100,110,120,130,140
266,899,2280,3663,5235,6889,8484,9796,10723,11356,11748
297,1117,2525,3763,5435,7152,8708,9937,10759,11341,11680
146,494,1059,1727,2554,3750,5152,6609,7928,9024,9865
124,378,846,1349,2089,3060,4217,5601,7010,8285,9250
541,1817,3910,5602,7559,9252,10559,11422,11964,12269,12445
653,2102,4375,6370,8319,9934,11152,11964,12526,12868,13008
247,904,2200,3486,5096,6863,8496,9745,10579,11119,11421
329,1073,2581,3932,5586,7362,8925,10141,10949,11445,11734
175,652,1615,2639,4171,5786,7363,8752,9854,10516,10971
1714,5166,9497,12074,13839,14946,15512,15811,16002,16086,16123
