40,50,60,70,80,90,100,110,120,130,140
524,1711,3691,4358,4521,4531,4533,4531,4532,4532,4532
184,783,1328,1327,1328,1330,1329,1328,1330,1327,1327
510,1648,2782,2782,2783,2782,2783,2782,2782,2784,2784
128,478,944,945,946,944,945,945,944,946,945
264,867,1538,1539,1540,1540,1537,1536,1537,1540,1540
314,1118,2006,2006,2007,2005,2008,2007,2007,2007,2004
748,2433,4032,4034,4033,4034,4033,4033,4034,4033,4033
72,228,448,448,447,448,450,449,447,447,447
684,2253,3847,3849,3850,3848,3849,3849,3850,3851,3850
245,836,1438,1435,1437,1437,1434,1436,1436,1434,1435
