40,50,60,70,80,90,100,110,120,130,140
203,595,1455,1868,2086,2243,2360,2470,2549,2608,2643
188,667,1422,1667,1927,2141,2318,2438,2529,2597,2647
395,1217,2357,2743,3037,3292,3473,3594,3667,3727,3777
477,1702,3310,3755,4126,4357,4505,4597,4694,4741,4788
195,587,1221,1453,1676,1819,1980,2081,2180,2270,2351
261,880,1702,2012,2318,2558,2732,2861,2982,3056,3103
267,889,1937,2334,2658,2894,3129,3259,3364,3429,3492
178,602,1192,1390,1585,1700,1809,1904,1964,2027,2092
459,1539,3052,3543,3960,4277,4518,4680,4768,4819,4852
364,1124,2148,2506,2821,3078,3276,3415,3513,3578,3629
