40,50,60,70,80,90,100,110,120,130,140
332,1110,2572,3011,3099,3108,3107,3106,3106,3106,3108
313,1151,2107,2109,2108,2105,2107,2108,2107,2110,2108
144,564,1107,1108,1109,1110,1107,1105,1106,1106,1106
451,1379,2398,2396,2394,2395,2394,2394,2394,2396,2395
118,444,883,884,885,885,884,884,882,886,887
460,1489,2656,2655,2653,2654,2654,2654,2656,2653,2655
1050,3465,5928,5929,5928,5930,5928,5928,5928,5929,5927
177,570,1075,1073,1071,1073,1076,1073,1072,1073,1071
93,347,683,686,684,683,685,682,685,684,683
135,413,765,764,769,768,765,764,766,763,763
