40,50,60,70,80,90,100,110,120,130,140
328,1053,2294,2884,3159,3278,3370,3432,3469,3501,3507
343,1184,2292,2617,2801,2947,3040,3121,3164,3196,3216
396,1343,2556,2915,3164,3353,3495,3581,3633,3665,3683
702,2510,4581,5116,5445,5686,5835,5949,6010,6048,6065
182,610,1215,1407,1561,1681,1751,1789,1814,1836,1843
731,2406,4519,5106,5384,5566,5666,5720,5752,5773,5789
1029,3407,6044,6674,7005,7190,7294,7348,7385,7396,7406
480,1515,2719,3069,3291,3439,3523,3594,3617,3640,3657
189,733,1403,1629,1762,1887,1958,1993,2027,2048,2060
721,2369,4537,5085,5374,5556,5647,5724,5759,5794,5804
