40,50,60,70,80,90,100,110,120,130,140
256,858,2452,5420,9890,14533,18371,20895,22210,22956,23313
227,760,2099,4627,8563,13293,17530,20305,21935,22831,23237
167,589,1720,4029,7861,12654,17062,20161,21957,22920,23348
366,1271,3470,7069,11772,16142,19444,21454,22526,23089,23363
229,797,2326,5198,9681,14567,18473,20995,22336,23000,23324
204,706,1919,4419,8533,13357,17601,20379,21877,22699,23037
312,1010,2812,6168,10888,15705,19413,21479,22519,23078,23329
178,585,1628,3752,7535,12333,16664,19754,21429,22370,22826
350,1223,3417,7045,11950,16617,20033,21966,22910,23374,23610
676,2237,5599,10403,15381,19089,21318,22469,23006,23281,23415
