40,50,60,70,80,90,100,110,120,130,140
477,1745,3646,4197,4348,4370,4368,4371,4369,4369,4369
75,216,477,475,473,476,474,473,473,476,476
271,934,1671,1673,1674,1672,1671,1670,1670,1672,1673
209,722,1346,1347,1347,1347,1346,1353,1349,1349,1348
559,1967,3305,3306,3302,3303,3303,3302,3302,3305,3303
435,1560,2767,2765,2765,2765,2768,2767,2766,2766,2767
481,1659,2880,2882,2880,2880,2879,2882,2879,2879,2881
897,3015,5284,5284,5285,5284,5283,5284,5284,5285,5285
459,1622,2858,2860,2859,2859,2860,2857,2859,2857,2858
582,1895,3373,3373,3374,3372,3373,3374,3373,3372,3375
