40,50,60,70,80,90,100,110,120,130,140
713,2236,4313,5086,5319,5415,5455,5471,5481,5483,5486
538,1787,3237,3480,3612,3657,3686,3703,3711,3711,3712
222,878,1615,1757,1835,1866,1878,1888,1890,1892,1895
143,494,893,978,1007,1019,1028,1040,1044,1040,1037
173,524,963,1036,1083,1102,1108,1113,1114,1120,1122
165,606,1096,1195,1235,1250,1274,1281,1281,1282,1284
379,1286,2407,2577,2653,2679,2691,2693,2694,2694,2696
563,1653,3009,3222,3302,3351,3372,3381,3390,3390,3393
991,3194,5701,6072,6223,6298,6323,6332,6333,6336,6337
532,1774,3281,3542,3683,3730,3748,3757,3756,3758,3756
