peaks,locaitons
3039,59.9121116936838
1797,55.2352461603787
1606,55.0113078475501
1397,54.9940818234863
2177,55.0026948355182
789,55.0070013415341
2723,55.0070013415341
2285,55.0070013415341
385,55.0026948355182
2191,55.0026948355182
