40,50,60,70,80,90,100,110,120,130,140
138,547,1580,3170,5617,8621,11750,14526,16547,17925,18716
203,641,1712,3465,5965,9025,12069,14629,16399,17615,18370
313,1095,2996,5622,9001,12268,14948,16923,18106,18872,19338
130,476,1392,2862,5013,7895,10965,13650,15751,17121,18075
414,1492,3833,6904,10481,13801,16376,18138,19158,19784,20154
542,1808,4495,7820,11615,14856,17178,18622,19515,19969,20174
413,1352,3411,6247,9592,12976,15623,17533,18781,19493,19882
51,146,386,824,1585,2960,5010,7659,10615,13341,15561
135,487,1363,2739,4859,7666,10745,13666,16001,17614,18653
411,1392,3627,6667,10311,13776,16477,18290,19393,20002,20342
