40,50,60,70,80,90,100,110,120,130,140
154,522,1746,4905,10631,17389,22236,24643,25607,26024,26175
423,1613,4702,10748,17926,22901,25314,26314,26675,26799,26840
391,1299,3959,9398,16275,21730,24612,25881,26380,26565,26637
553,1873,5396,11761,18614,23084,25298,26245,26633,26794,26850
23,42,172,565,1730,4428,9916,16552,21606,24386,25577
597,2153,6037,12543,19107,23377,25317,26095,26396,26527,26570
183,667,2109,5935,12233,18750,23091,25068,25929,26290,26415
464,1530,4587,10679,17661,22641,25166,26230,26654,26803,26882
283,1001,3006,7372,14120,20016,23716,25437,26074,26343,26444
52,251,878,2680,6928,13477,19716,23621,25491,26250,26547
