40,50,60,70,80,90,100,110,120,130,140
311,1007,2545,4066,5776,7456,9005,10335,11364,12117,12689
561,1983,4587,6927,9139,11053,12404,13350,13941,14303,14529
315,1121,2624,4242,6065,7914,9508,10809,11742,12438,12894
455,1532,3591,5570,7589,9413,10925,12053,12784,13281,13600
220,817,1951,3161,4696,6245,7707,9057,10130,10974,11601
335,1150,2550,4077,5749,7398,9026,10426,11459,12169,12670
212,722,1689,2635,3822,5160,6529,7915,9108,10088,10880
536,1969,4215,6278,8329,10148,11617,12631,13302,13735,13981
782,2580,5328,7775,9891,11511,12654,13482,14045,14338,14562
636,2024,4417,6701,8911,10802,12203,13082,13634,14019,14257
