peaks,locaitons
1018,56.4453743508563
896,54.8648866430083
1161,55.0070013415341
1512,54.9983883295023
868,55.0026948355182
1445,54.9811623054385
2439,55.0070013415341
2546,55.0026948355182
2179,55.0070013415341
720,54.9725492934067
