peaks,locaitons
2020,89.0800769396096
2117,90.4107872985334
1812,109.290509672391
1755,121.253983384658
2400,60.9585926555559
2653,62.0222996414918
2169,90.5270629609637
2135,89.8078764563026
2033,95.4020277710018
5453,55.4893300153188
