40,50,60,70,80,90,100,110,120,130,140
462,1637,3800,4995,5612,6004,6257,6423,6528,6603,6657
502,1708,3433,4092,4575,4896,5102,5262,5359,5452,5496
87,296,589,731,859,994,1097,1179,1265,1360,1445
350,1221,2385,2871,3296,3613,3881,4044,4151,4240,4323
296,1053,2050,2435,2775,3067,3276,3414,3546,3631,3695
172,603,1319,1642,1925,2147,2380,2540,2659,2754,2844
377,1304,2557,3016,3436,3793,4053,4245,4386,4486,4574
352,1097,2156,2560,2919,3226,3461,3618,3759,3860,3941
467,1495,2829,3350,3675,3956,4136,4287,4383,4483,4563
95,269,598,760,897,1010,1102,1175,1217,1286,1342
