40,50,60,70,80,90,100,110,120,130,140
612,2202,5259,7532,9312,10662,11617,12267,12671,12892,13006
1146,3651,7125,9273,10955,12074,12759,13116,13342,13448,13520
234,767,1843,2781,3852,5050,6260,7367,8271,8874,9299
153,508,1116,1675,2470,3461,4572,5670,6711,7623,8249
1151,3751,7334,9561,11350,12616,13390,13807,14016,14121,14183
160,602,1408,2230,3265,4466,5620,6698,7556,8242,8706
274,1093,2495,3723,5136,6445,7615,8570,9266,9786,10151
294,1028,2367,3548,4836,6128,7346,8373,9136,9662,9987
627,2162,4499,6199,7752,9114,10044,10755,11198,11473,11660
159,519,1251,1908,2760,3862,4935,5997,6939,7673,8219
