peaks,locaitons
1077,56.1223863996612
3342,55.2007941122512
1931,55.2180201363149
594,55.0070013415341
2964,55.0113078475501
205,54.9596297753588
1931,54.9768557994226
4088,55.0543729077094
157,54.9424037512951
948,56.2386620620915
