40,50,60,70,80,90,100,110,120,130,140
419,1513,3526,5782,8109,10202,11914,13066,13914,14441,14833
666,2205,4902,7553,10119,12217,13789,14905,15569,15977,16202
364,1165,2905,4772,6990,9129,11013,12459,13549,14307,14790
774,2517,5437,8127,10485,12328,13758,14740,15365,15787,16029
94,339,841,1435,2285,3435,4763,6270,7864,9386,10811
190,625,1470,2607,4053,5824,7649,9447,10944,12185,13165
263,779,1863,3260,4965,6834,8711,10409,11843,12973,13740
235,898,2273,3817,5702,7624,9497,11038,12273,13165,13818
262,768,2010,3459,5174,7078,8896,10411,11696,12648,13317
251,838,2105,3708,5703,7783,9680,11440,12737,13738,14461
