peaks,locaitons
611,59.4685415740425
3010,54.9983883295023
1821,55.0026948355182
1540,54.9854688114545
1481,54.9682427873907
2635,54.9983883295023
1224,54.9897753174704
1521,55.0070013415341
1141,55.0070013415341
838,54.9940818234863
