40,50,60,70,80,90,100,110,120,130,140
397,1270,3045,4698,6362,7868,9220,10355,11121,11575,11874
153,568,1326,2008,3004,4284,5678,7042,8202,9130,9715
72,216,465,762,1187,1718,2514,3490,4663,5687,6703
486,1707,3634,5330,7066,8682,9863,10766,11260,11568,11746
475,1734,3641,5234,6970,8544,9761,10560,11132,11490,11685
722,2297,4712,6669,8456,10009,11083,11795,12242,12503,12637
735,2557,5470,7449,9308,10774,11862,12507,12852,13042,13145
651,2150,4480,6363,8175,9571,10673,11410,11897,12207,12374
777,2585,5431,7414,9339,10780,11740,12325,12629,12797,12888
886,2680,5536,7638,9448,10867,11795,12409,12759,12945,13059
