peaks,locaitons
1349,59.2532162732458
1828,55.0026948355182
2289,55.0199208595819
733,55.0070013415341
709,55.0070013415341
1063,55.0113078475501
4339,54.9983883295023
1867,55.0070013415341
3023,55.0070013415341
2062,54.9983883295023
