40,50,60,70,80,90,100,110,120,130,140
131,303,699,813,845,848,854,854,853,855,856
351,1123,2019,2081,2104,2112,2115,2118,2118,2117,2117
656,2269,3992,4091,4122,4123,4120,4120,4121,4122,4123
433,1512,2693,2788,2812,2818,2823,2823,2826,2824,2825
439,1430,2499,2559,2583,2591,2596,2601,2602,2605,2606
446,1618,2874,2966,2996,3003,3003,3005,3006,3006,3006
565,1932,3536,3632,3669,3687,3691,3694,3693,3691,3694
351,1350,2509,2562,2576,2582,2584,2584,2581,2582,2581
483,1694,3125,3226,3257,3272,3280,3282,3282,3285,3288
492,1942,3305,3387,3420,3436,3437,3440,3439,3438,3440
