40,50,60,70,80,90,100,110,120,130,140
734,2404,5146,6720,7806,8533,9041,9356,9560,9684,9765
332,1161,2468,3241,4030,4625,5104,5477,5783,6005,6174
632,2262,4402,5632,6653,7462,8019,8388,8621,8763,8866
101,400,958,1328,1722,2109,2540,2972,3361,3717,3989
188,768,1589,2053,2510,2961,3324,3679,3996,4257,4483
353,1246,2759,3705,4538,5213,5780,6184,6543,6805,7025
379,1219,2313,2996,3619,4170,4681,5084,5412,5656,5824
339,1242,2555,3335,3975,4646,5161,5682,6044,6300,6526
956,3105,6098,7575,8644,9321,9775,10086,10274,10390,10441
585,2087,4144,5312,6246,6961,7473,7844,8066,8210,8320
