40,50,60,70,80,90,100,110,120,130,140
366,1183,2896,4866,7276,9676,11683,13256,14308,15010,15449
106,400,1013,1852,3029,4683,6724,8713,10565,12003,13058
268,945,2274,3802,5750,7904,9959,11655,13015,13904,14459
587,1935,4280,6599,8986,11231,12870,14105,14925,15411,15692
880,2769,6124,8997,11693,13797,15214,16126,16615,16890,17059
966,3074,6619,9699,12531,14456,15764,16450,16867,17035,17157
63,213,568,1023,1761,2827,4220,6018,8029,9985,11545
505,1707,3973,6256,8825,11118,12995,14305,15108,15598,15900
395,1256,2916,4805,7030,9323,11314,12842,13838,14498,14895
433,1471,3402,5548,7861,10172,12163,13602,14453,15033,15394
