40,50,60,70,80,90,100,110,120,130,140
406,1454,3055,3606,3745,3769,3774,3780,3778,3779,3779
1112,3555,5980,6119,6166,6175,6180,6187,6188,6187,6188
94,367,696,727,738,743,747,746,750,752,746
353,1242,2299,2351,2370,2376,2377,2378,2377,2377,2378
348,1115,2015,2063,2077,2085,2089,2090,2089,2089,2090
851,2796,4945,5047,5077,5085,5085,5088,5086,5086,5086
554,1782,3216,3292,3319,3324,3323,3324,3325,3326,3328
448,1450,2742,2813,2839,2850,2854,2853,2855,2858,2858
820,2830,4964,5100,5153,5165,5167,5171,5174,5171,5172
1055,3451,5958,6091,6142,6156,6160,6162,6165,6164,6162
