40,50,60,70,80,90,100,110,120,130,140
368,1200,2818,3507,3841,3994,4082,4145,4188,4215,4243
307,979,1947,2190,2355,2466,2553,2621,2656,2673,2685
556,1841,3427,3886,4164,4368,4478,4546,4603,4630,4654
250,904,1795,2048,2268,2434,2525,2602,2652,2691,2720
193,605,1178,1359,1469,1539,1598,1632,1659,1682,1696
644,2097,3803,4213,4505,4701,4823,4884,4939,4967,4995
304,1119,2152,2404,2607,2719,2825,2880,2916,2939,2951
176,540,1139,1324,1467,1559,1634,1678,1717,1753,1770
390,1407,2735,3120,3372,3523,3641,3703,3748,3766,3780
423,1477,2885,3335,3617,3786,3919,4007,4065,4110,4142
