40,50,60,70,80,90,100,110,120,130,140
681,2232,4795,5591,5763,5792,5794,5791,5791,5791,5792
322,1064,1940,1940,1939,1937,1938,1936,1941,1940,1937
319,1185,2185,2186,2187,2190,2186,2185,2187,2185,2186
696,2380,4118,4118,4119,4119,4120,4120,4118,4121,4120
415,1401,2444,2443,2445,2445,2443,2447,2445,2445,2443
204,725,1350,1347,1345,1347,1350,1347,1346,1345,1347
187,575,1086,1087,1088,1086,1088,1086,1086,1087,1085
259,902,1559,1563,1563,1563,1562,1560,1561,1560,1562
437,1489,2636,2631,2633,2633,2633,2633,2632,2633,2631
92,297,540,542,542,544,543,542,541,541,543
