40,50,60,70,80,90,100,110,120,130,140
248,929,2119,2927,3561,4060,4441,4795,5081,5307,5513
688,2277,4411,5654,6580,7247,7678,7975,8193,8350,8437
633,1897,3721,4790,5549,6130,6549,6821,7047,7200,7307
13,25,55,72,83,107,123,149,168,191,219
144,434,958,1326,1675,1938,2180,2384,2564,2746,2932
311,1148,2460,3321,4091,4699,5151,5486,5720,5896,6026
415,1423,3070,3990,4708,5307,5765,6121,6369,6548,6682
306,1125,2388,3204,3922,4463,4906,5246,5497,5693,5837
376,1231,2603,3465,4192,4757,5242,5584,5832,6023,6168
136,465,1055,1426,1771,2064,2334,2528,2721,2870,2992
