40,50,60,70,80,90,100,110,120,130,140
637,2175,5795,10987,16564,20713,23046,24106,24616,24822,24922
256,794,2327,5355,10300,15573,19836,22400,23664,24284,24560
36,128,345,886,2319,5362,9983,15462,19583,22060,23360
446,1517,4050,8494,13964,18769,21714,23265,24017,24290,24409
34,94,277,705,1882,4435,8956,14458,19104,22009,23468
902,2934,7426,13185,18385,21706,23488,24296,24695,24866,24923
1996,5985,12226,18035,21917,23902,24779,25130,25298,25353,25389
307,1010,2962,6673,12033,17209,20817,22924,23878,24347,24561
253,829,2326,5537,10499,15894,20026,22325,23488,24060,24318
707,2272,5861,11130,16700,20656,22906,24015,24490,24716,24812
