40,50,60,70,80,90,100,110,120,130,140
556,1863,4312,6440,8300,9977,11327,12298,12876,13230,13441
315,1107,2485,3798,5352,6974,8357,9503,10313,10899,11291
378,1316,3045,4537,6370,8129,9599,10617,11276,11723,12007
569,1967,4268,6271,8173,9843,10998,11763,12235,12573,12749
98,360,873,1422,2208,3339,4794,6237,7548,8747,9569
343,1308,3053,4596,6417,8154,9515,10561,11241,11732,12041
675,2188,4622,6658,8700,10304,11512,12346,12809,13064,13206
64,201,473,777,1200,1819,2732,3861,5225,6656,7917
64,195,399,669,1118,1806,2795,4112,5538,6837,8011
410,1387,3123,4718,6480,8286,9751,10827,11502,11934,12136
