peaks,locaitons
1989,57.651196035318
2392,54.9983883295023
1762,55.0070013415341
288,55.1361965220122
2843,55.0070013415341
702,55.0070013415341
1900,55.0070013415341
1791,55.0026948355182
1450,54.9854688114545
1433,55.0070013415341
