40,50,60,70,80,90,100,110,120,130,140
208,700,1686,2426,3114,3701,4340,4893,5356,5844,6241
533,1736,3600,4781,5890,6854,7543,8106,8472,8755,8965
88,326,754,1042,1400,1831,2263,2802,3345,3872,4398
251,923,1972,2717,3505,4304,5113,5832,6379,6805,7138
347,1317,2781,3735,4640,5443,6154,6683,7092,7404,7646
852,2960,5788,7374,8619,9595,10163,10532,10796,10934,11015
390,1368,2754,3676,4595,5476,6226,6768,7179,7526,7758
843,2919,5810,7417,8681,9599,10224,10591,10825,10963,11064
182,717,1658,2353,3132,3869,4528,5142,5634,6034,6344
471,1586,3300,4368,5408,6314,7044,7604,8020,8325,8546
