40,50,60,70,80,90,100,110,120,130,140
121,525,1343,2177,3161,4173,5312,6399,7334,8082,8658
1158,3541,6924,9100,10784,11889,12587,12982,13206,13337,13394
224,855,1885,2754,3914,5174,6420,7533,8442,9120,9565
596,2060,4270,5941,7484,8781,9803,10475,10983,11293,11494
84,273,575,929,1390,1941,2641,3466,4320,5182,6026
289,1072,2334,3306,4448,5719,6893,7863,8557,9098,9493
339,1233,2809,3938,5128,6359,7480,8397,9087,9637,10009
109,306,648,956,1443,2107,2946,3874,4862,5787,6642
535,1872,3962,5565,7089,8446,9437,10142,10680,10970,11151
147,508,1091,1613,2325,3243,4308,5401,6464,7360,8091
