40,50,60,70,80,90,100,110,120,130,140
491,1718,4221,6893,9681,12243,14280,15554,16294,16749,16994
687,2234,5008,7787,10544,12736,14383,15460,16088,16463,16669
257,980,2565,4493,6835,9425,11669,13277,14381,15003,15410
315,936,2451,4387,6829,9435,11764,13508,14680,15390,15794
280,955,2405,4325,6882,9534,11808,13525,14645,15378,15771
125,414,1075,2020,3469,5505,7777,10047,11957,13340,14282
317,1038,2590,4467,6893,9376,11545,13236,14372,15098,15550
700,2298,5415,8546,11559,13922,15472,16335,16825,17092,17235
253,889,2158,3862,6125,8687,11035,12969,14318,15180,15742
293,910,2230,3882,6097,8649,10974,12914,14287,15124,15655
