40,50,60,70,80,90,100,110,120,130,140
207,689,1690,2565,3347,4217,5063,5918,6771,7485,8051
684,2341,4762,6463,8048,9265,10122,10716,11156,11430,11602
706,2540,5107,6895,8504,9805,10722,11281,11638,11825,11951
345,1048,2251,3223,4338,5460,6443,7332,8049,8578,8968
443,1464,3140,4409,5751,7129,8234,9077,9685,10127,10416
473,1719,3834,5390,6852,8031,8944,9666,10201,10535,10750
53,206,470,663,913,1237,1649,2203,2740,3415,4080
687,2311,4728,6319,7789,9038,9926,10505,10876,11115,11297
347,1223,2749,3861,5097,6319,7420,8297,8943,9414,9675
469,1574,3305,4638,6072,7379,8454,9216,9700,10054,10266
