peaks,locaitons
11865,63.1893627718101
11337,72.1813473330818
11606,68.5983343278241
11529,70.8549434801739
11488,67.155654812486
11301,74.2527767267464
11553,69.6362022776644
11339,76.1347198557098
11380,75.5705675676224
11260,68.4433001112504
