peaks,locaitons
3131,87.4565241716022
1944,110.858077862191
1663,126.65434192864
2795,96.0953752395673
2638,87.142149232439
2575,96.4700412629536
2566,88.1240326040721
2651,96.6982860817981
3156,86.5866099563834
2824,88.7312499523189
