peaks,locaitons
10311,67.0350726440398
10360,69.0806630016088
9171,80.9838456296523
9260,78.1157126230398
10385,71.3372721539586
9487,78.9038032239559
10554,68.805046616589
10531,64.843061081929
10068,75.9107815428812
9841,71.4234022742773
