peaks,locaitons
180,81.6082890019629
1,5.00846649653207
616,78.1329386471035
1,5.00846649653207
1,5.00846649653207
623,78.7832210555097
417,80.4584518957083
613,79.2956952714059
199,79.5024075601708
1,5.00846649653207
