peaks,locaitons
187,76.3371256384588
941,76.2897540722835
917,77.2716374439166
271,78.2621338275816
1262,76.4964663610484
1026,77.5343343108886
751,78.0295825027211
1682,76.1088808196142
1147,76.0184441932796
329,80.8804894852699
