peaks,locaitons
767,77.6764490094145
1068,76.3629646745544
31,94.3899988572571
1549,78.4774591283783
415,75.9323140729609
220,82.8700952646317
731,78.3999420200915
1240,76.5395314212077
1341,76.324206120411
1395,77.5171082868249
