peaks,locaitons
1020,76.0313637113274
2045,76.5998225054308
293,78.9856268382586
874,80.2431265949116
946,76.0830417835186
584,78.434394068219
1315,77.5817058770639
504,78.0941800929601
1208,79.6445222586966
304,77.1424422634386
