peaks,locaitons
1267,77.2716374439166
1125,77.0563121431199
1124,77.7884181658288
2210,77.0692316611677
1734,79.2956952714059
999,77.7238205755898
1527,78.1630841892151
1790,77.0907641912474
2337,76.716098167861
4980,76.0227506992955
