peaks,locaitons
1,5.00846649653207
630,76.5395314212077
447,79.1665000909279
1,5.00846649653207
1,5.00846649653207
332,78.9942398502905
190,79.8555410534774
100,76.0227506992955
499,84.2912422498902
348,76.3629646745544
