peaks,locaitons
1785,76.2165434700126
1817,78.5205241885377
1397,80.0622533422423
1660,76.8840519024825
871,78.7444625013663
919,77.1553617814864
481,77.3836066003309
1062,77.4525106965859
1375,75.863409976706
864,76.8668258784188
