peaks,locaitons
64,75.4542919051922
621,79.2827757533581
3373,76.1088808196142
1677,75.9969116631999
1675,77.7496596116854
2564,76.0055246752318
1652,78.3956355140756
663,82.0518591216042
1948,77.508495274793
1726,78.4774591283783
