peaks,locaitons
1100,76.6988721437973
1485,76.0227506992955
1817,76.190704433917
1259,76.319899614395
466,79.093289488657
553,76.8151478062275
788,76.2380760000923
1808,76.2466890121241
1819,76.0055246752318
908,76.0442832293752
