peaks,locaitons
1491,76.0227506992955
533,78.2018427433585
439,79.1234350307685
1091,75.8763294947538
1134,76.255302024156
457,82.3576210487355
1479,76.0485897353911
1621,75.5921000977021
1671,75.5921000977021
1033,76.1088808196142
