peaks,locaitons
2737,76.7979217821638
1656,76.5395314212077
919,79.424890451884
2280,76.0658157594549
1932,78.563589248697
1583,76.0356702173433
944,76.9271169626418
1164,76.7979217821638
1453,79.424890451884
97,78.5808152727607
