peaks,locaitons
751,76.3672711805703
1201,76.1519458797736
2442,76.5395314212077
739,77.1855073235979
1010,78.1501646711673
4578,76.0012181692159
1628,75.9667661210884
324,75.8418774466263
355,78.9339487660674
1642,77.4869627447134
