peaks,locaitons
1377,79.1234350307685
1127,77.6161579251914
1377,76.8409868423231
2167,80.5876470761863
2090,76.4620143129209
1132,76.453401300889
2320,77.6807555154304
3323,76.0658157594549
831,77.2285723837573
1067,77.0175535889765
