peaks,locaitons
1333,77.1855073235979
997,75.6394716638774
786,82.0217135794926
1629,76.0055246752318
497,77.5300278048727
488,76.0313637113274
2155,75.9882986511681
1436,75.8418774466263
1557,78.434394068219
715,76.1950109399329
