peaks,locaitons
1326,78.5894282847926
1179,80.3507892453099
1092,75.7858928684191
2003,76.324206120411
1702,76.324206120411
689,76.1950109399329
72,80.609179606266
1906,76.1519458797736
1593,76.1605588918055
243,77.6161579251914
