peaks,locaitons
49,75.4198398570647
78,74.7307988945151
2125,76.0270572053115
1998,76.2466890121242
2737,76.1088808196142
605,78.1329386471036
3141,76.1131873256302
264,83.3222783963049
871,76.6902591317654
525,78.2836663576613
