peaks,locaitons
835,79.2612432232785
4846,75.9366205789768
2472,76.6256615415264
323,78.3741029839959
1354,76.6687266016857
2908,76.0227506992955
893,76.9787950348331
2083,76.7117916618451
140,83.774461527978
1669,78.3267314178206
