peaks,locaitons
1489,78.0984865989761
4222,76.1347198557098
1161,76.1088808196142
1001,78.0554215388167
954,77.9865174425618
2006,76.0270572053115
1017,76.4103362407296
1818,76.1519458797736
1873,76.1950109399329
3168,76.1519458797736
